instance_id,repo,upstream_repo,base_commit,language,generation_method,generation_method_raw,method_family,trajectory_count,fail_to_pass_count,pass_to_pass_count,patch_bytes,image_name
joke2k__faker.8b401a7d.lm_rewrite__hvxqizbs,swesmith/joke2k__faker.8b401a7d,joke2k/faker,51ac4fc679b9be0e72bd44bb5e10d727def3b467,python,lm_rewrite,lm_rewrite,llm,1,1,2102,1814,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__iobptln5,swesmith/joke2k__faker.8b401a7d,joke2k/faker,1f8354fca076dea04454144a30896b9e3a19270c,python,lm_rewrite,lm_rewrite,llm,1,1,2102,1822,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__k9lmo6s3,swesmith/joke2k__faker.8b401a7d,joke2k/faker,a7f9d5d77144973a29e6544f9742753ef9b84637,python,lm_rewrite,lm_rewrite,llm,1,1,2102,3047,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__l5eefhmr,swesmith/joke2k__faker.8b401a7d,joke2k/faker,2a474c6237870ecb2378f7caa74714b5500f437c,python,lm_rewrite,lm_rewrite,llm,1,4,2099,2266,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__laac4bxv,swesmith/joke2k__faker.8b401a7d,joke2k/faker,687904ab38168146f69763317a56dea63fc9b81f,python,lm_rewrite,lm_rewrite,llm,1,2,2101,1089,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__lkxep1ky,swesmith/joke2k__faker.8b401a7d,joke2k/faker,2cc7e7ebf72b22729870368414fc36e72eeb1342,python,lm_rewrite,lm_rewrite,llm,1,1,2102,2074,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__md05v40d,swesmith/joke2k__faker.8b401a7d,joke2k/faker,da64f28687a41bc2182b8228e3f2ddeed5933390,python,lm_rewrite,lm_rewrite,llm,1,1,2102,1898,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__mgmk8ij7,swesmith/joke2k__faker.8b401a7d,joke2k/faker,249f50ff9e00ca6789bdc83c82c02733dec02a44,python,lm_rewrite,lm_rewrite,llm,1,1,2102,1226,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__nojl4mvb,swesmith/joke2k__faker.8b401a7d,joke2k/faker,8eb3ae1f0fd7649f4c53d630b9b3888438ad2087,python,lm_rewrite,lm_rewrite,llm,1,3,2100,2967,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__nyhhh3j0,swesmith/joke2k__faker.8b401a7d,joke2k/faker,e775ac90f81051b1aba321e31115fcc4a7495469,python,lm_rewrite,lm_rewrite,llm,1,4,2099,3446,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__qdu0izki,swesmith/joke2k__faker.8b401a7d,joke2k/faker,9981f0b7224f4add0fa1bbe960d6e14817514bc9,python,lm_rewrite,lm_rewrite,llm,1,1,2102,1080,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__rxhvdmf6,swesmith/joke2k__faker.8b401a7d,joke2k/faker,19f9797f1b7f36042ed6a723c89dde27e90a2f4b,python,lm_rewrite,lm_rewrite,llm,1,3,2100,1515,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__st05b3ms,swesmith/joke2k__faker.8b401a7d,joke2k/faker,c4e11bec4a812661afe45d1be22be21eccc18818,python,lm_rewrite,lm_rewrite,llm,1,2,2101,1136,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__szpd1hqw,swesmith/joke2k__faker.8b401a7d,joke2k/faker,af353fc3a0613f2ed87bbe645d3f00e1be80faec,python,lm_rewrite,lm_rewrite,llm,1,1,2102,1300,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__t3c581zt,swesmith/joke2k__faker.8b401a7d,joke2k/faker,371acab3297b83ddfd51791e5419bc467eef7a06,python,lm_rewrite,lm_rewrite,llm,1,1,2102,3069,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__upj1vjer,swesmith/joke2k__faker.8b401a7d,joke2k/faker,6540d7011980edfba55a7ea13e6a40a323535c90,python,lm_rewrite,lm_rewrite,llm,1,1,2102,2356,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__uwosvblf,swesmith/joke2k__faker.8b401a7d,joke2k/faker,9bcc6cad9e4a1f68cd34dfae1568937a34ccfb54,python,lm_rewrite,lm_rewrite,llm,1,1,2102,1319,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__vgc38bve,swesmith/joke2k__faker.8b401a7d,joke2k/faker,7b77b9d5eae42750a48f28f1e2f04922d97a3eb3,python,lm_rewrite,lm_rewrite,llm,1,1,2102,2498,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__w60cwno3,swesmith/joke2k__faker.8b401a7d,joke2k/faker,cf8c84024bd3a46ed5dc6ea2e9bffcc7a400aacf,python,lm_rewrite,lm_rewrite,llm,1,18,2085,1330,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__wu0zjb3a,swesmith/joke2k__faker.8b401a7d,joke2k/faker,ec2b2cc57d933142bfd03c92d5780498328b6fb8,python,lm_rewrite,lm_rewrite,llm,1,1,2102,3375,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__xdjgoas2,swesmith/joke2k__faker.8b401a7d,joke2k/faker,d564d03a652c526d06ba6dd359ab12efafe1d15d,python,lm_rewrite,lm_rewrite,llm,1,9,2094,3162,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__xipiflqy,swesmith/joke2k__faker.8b401a7d,joke2k/faker,f151d69689a2a7870285b42a1fa78b93b3f9613b,python,lm_rewrite,lm_rewrite,llm,1,2,2101,2672,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__y2qfq0da,swesmith/joke2k__faker.8b401a7d,joke2k/faker,20b66d395d951d0d44441c2be1af264e6990433b,python,lm_rewrite,lm_rewrite,llm,1,2,2101,1699,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__yznt63as,swesmith/joke2k__faker.8b401a7d,joke2k/faker,4209628956ee609ef1f558fd76e913afbc5d0c39,python,lm_rewrite,lm_rewrite,llm,1,2,2101,1271,swesmith.x86_64.joke2k__faker.8b401a7d
joke2k__faker.8b401a7d.lm_rewrite__zk4d8s47,swesmith/joke2k__faker.8b401a7d,joke2k/faker,52cb535827f82774864b78bbdebda0062abc67b3,python,lm_rewrite,lm_rewrite,llm,1,1,2102,2111,swesmith.x86_64.joke2k__faker.8b401a7d
jsvine__pdfplumber.02ff4313.lm_rewrite__0vvpe6oi,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,c51da510c1876d0d5d0f98d16146b795dd9583a3,python,lm_rewrite,lm_rewrite,llm,1,3,166,1224,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__1nhq0adm,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,0674e9924e5fb3980d4502785c574a9b0228e257,python,lm_rewrite,lm_rewrite,llm,1,10,159,1342,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__3422x070,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,c20943c3b0ea1ba0f3e9d9195b2573547505def7,python,lm_rewrite,lm_rewrite,llm,1,4,165,4134,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__4vlie7kh,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,df54b7827aab4046aa97fdaf0076e7b55d62aee1,python,lm_rewrite,lm_rewrite,llm,1,5,164,2712,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__677zl144,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,ddc83e22c50b436ab149b740d83a1c75f87be94c,python,lm_rewrite,lm_rewrite,llm,1,7,162,1885,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__6zlnb3q9,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,9a3eb53edee4b550b9f61a0d9f1993f7fa082038,python,lm_rewrite,lm_rewrite,llm,1,1,168,920,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__8x3ldxt4,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,1614ec7ed2ba0b62d879c78e052842fa62e2fed3,python,lm_rewrite,lm_rewrite,llm,1,1,168,1202,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__dbfvmo3i,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,891ee2fae1966ad7e862cc819abc0f365321f980,python,lm_rewrite,lm_rewrite,llm,1,2,167,2220,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__e20k9ucd,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,2c02baac7646c60c0344cf2f437aa3269e3ed2d4,python,lm_rewrite,lm_rewrite,llm,1,1,168,3883,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__fw6wobjn,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,aec43018f25b848f8630ce3d1e2703fef84656e4,python,lm_rewrite,lm_rewrite,llm,1,5,164,1580,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__j9ppe6iv,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,5f7ff75c57ce21b69c7c2a684b5d66aaf87822f4,python,lm_rewrite,lm_rewrite,llm,1,1,168,1463,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__k52i4yrr,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,945ce8d5347686ff0370a9913451530b3cfc2288,python,lm_rewrite,lm_rewrite,llm,1,1,168,943,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__l5uinynl,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,f65334d78d049d7a63ded3366553cfd99b14c974,python,lm_rewrite,lm_rewrite,llm,1,9,160,1823,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__opilcf85,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,f87071f561734b5b2a448727dc323e954486c857,python,lm_rewrite,lm_rewrite,llm,1,1,168,2160,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__pfxqjqxe,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,928ff8307b422dd8758ec62995f81f89c245682e,python,lm_rewrite,lm_rewrite,llm,1,3,166,1565,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__qc0gwaar,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,477999c958f985e8cda89d49163d36eb417ad351,python,lm_rewrite,lm_rewrite,llm,1,1,168,2322,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__t227ouki,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,e1e58592f9d2023e9691179444fac411670db772,python,lm_rewrite,lm_rewrite,llm,1,1,168,4527,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__u0ei1uqd,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,3e5558cc03667575bba1492fbdb3ebc43b708b43,python,lm_rewrite,lm_rewrite,llm,1,1,168,1573,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__xs7wbow1,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,b01bad996fdaf027a77229361ddaa8ef1cd78d6b,python,lm_rewrite,lm_rewrite,llm,1,1,168,2700,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__yf6z8ap9,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,6a350e85ad5b729eef17755eb819d754bc4b543d,python,lm_rewrite,lm_rewrite,llm,1,1,168,2670,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__yr6s42or,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,4254c344577b343fedeee4ab6382c867fc2e43d4,python,lm_rewrite,lm_rewrite,llm,1,11,158,997,swesmith.x86_64.jsvine__pdfplumber.02ff4313
jsvine__pdfplumber.02ff4313.lm_rewrite__zr18jmfg,swesmith/jsvine__pdfplumber.02ff4313,jsvine/pdfplumber,c3bda94873c43487ffd317557c04ea9f479f4184,python,lm_rewrite,lm_rewrite,llm,1,7,162,4535,swesmith.x86_64.jsvine__pdfplumber.02ff4313
kayak__pypika.1c9646f0.func_pm_class_rm_base__ic945rzt,swesmith/kayak__pypika.1c9646f0,kayak/pypika,2be1d8c591e0a1a3020263951a8a61e9d608aeeb,python,func_pm_class_rm_base,func_pm_class_rm_base,procedural,1,17,1044,701,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.func_pm_class_rm_base__mzlsat45,swesmith/kayak__pypika.1c9646f0,kayak/pypika,f0df3aa885393112f54ea509f5fcf0d8cc7596ee,python,func_pm_class_rm_base,func_pm_class_rm_base,procedural,2,226,835,549,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.func_pm_class_rm_base__so3pv808,swesmith/kayak__pypika.1c9646f0,kayak/pypika,af05da09d2e90b001d1ed42e3f8b09232e69041a,python,func_pm_class_rm_base,func_pm_class_rm_base,procedural,1,86,975,720,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.func_pm_class_rm_funcs__1i6cg85h,swesmith/kayak__pypika.1c9646f0,kayak/pypika,4fc4368c76389f4e7ec4078aa9368053ae7ff33e,python,func_pm_class_rm_funcs,func_pm_class_rm_funcs,procedural,1,4,1057,716,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.func_pm_class_rm_funcs__muwfrdsf,swesmith/kayak__pypika.1c9646f0,kayak/pypika,5a5e720b24761f31cb4746db07f818ca218fffc2,python,func_pm_class_rm_funcs,func_pm_class_rm_funcs,procedural,1,5,1056,4131,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.func_pm_ctrl_invert_if__kmp70ji0,swesmith/kayak__pypika.1c9646f0,kayak/pypika,1ec35c0f0ab7e49a538f22cf9f91a38b4475edc4,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,656,405,1832,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.func_pm_ctrl_invert_if__u9aocr80,swesmith/kayak__pypika.1c9646f0,kayak/pypika,249a8be5eee6d352fb1e8c0929846f9a8851a8dd,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,3,1058,837,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.func_pm_ctrl_shuffle__7fmhyljc,swesmith/kayak__pypika.1c9646f0,kayak/pypika,5c0032d004c6bfbaed05ec3a7abfc5a637f03f54,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,40,1021,1227,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.func_pm_ctrl_shuffle__g1bk7nwt,swesmith/kayak__pypika.1c9646f0,kayak/pypika,9d0aa6dc4f03345bd9a159aed5246935904225f2,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,26,1035,801,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.func_pm_ctrl_shuffle__jaf1fclm,swesmith/kayak__pypika.1c9646f0,kayak/pypika,75f6c8b777d1bfe7a4b9e151acfd2b988780b02b,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,1,1060,933,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.func_pm_ctrl_shuffle__m94wy1l6,swesmith/kayak__pypika.1c9646f0,kayak/pypika,e4cba513287cfc78c82655cc761528e30d49bdc6,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,5,1056,1039,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.func_pm_ctrl_shuffle__pp6y1wny,swesmith/kayak__pypika.1c9646f0,kayak/pypika,7b0dec0d900a78c30acb3211c117ddb5e8693bda,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,10,1051,750,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.func_pm_ctrl_shuffle__uak3fyjv,swesmith/kayak__pypika.1c9646f0,kayak/pypika,ef7c54d759b27ba273e836d36701ec17ffdf077d,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,209,852,1648,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.func_pm_ctrl_shuffle__vtuph7se,swesmith/kayak__pypika.1c9646f0,kayak/pypika,0c0b866abed27e82a780aa33132c0ce9ce12fc62,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,767,294,1450,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__1fkaem5n,swesmith/kayak__pypika.1c9646f0,kayak/pypika,07e45250ff7d0c71fc9bd47d856e01f6190292db,python,lm_rewrite,lm_rewrite,llm,1,4,1057,1300,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__65dzmv6f,swesmith/kayak__pypika.1c9646f0,kayak/pypika,368fdbd78b2d7e49ce2fd9aac99cb662c2b8743a,python,lm_rewrite,lm_rewrite,llm,1,2,1059,1441,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__6brymw1j,swesmith/kayak__pypika.1c9646f0,kayak/pypika,613a4102ea9b2ce37a4d0a38f0f7cbcbbe20615e,python,lm_rewrite,lm_rewrite,llm,1,10,1051,1518,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__c42tj7mx,swesmith/kayak__pypika.1c9646f0,kayak/pypika,b814a8ece28ca8a0f09b366ebae03527f0582ede,python,lm_rewrite,lm_rewrite,llm,1,1,1060,933,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__ddbee9oz,swesmith/kayak__pypika.1c9646f0,kayak/pypika,5cc77c9e7ab68924f084f96c2d79899a9aa84cc6,python,lm_rewrite,lm_rewrite,llm,1,7,1054,1708,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__hrf1ogrz,swesmith/kayak__pypika.1c9646f0,kayak/pypika,541e9b113c3dbbdabe309bd18752c5072b0e42d8,python,lm_rewrite,lm_rewrite,llm,1,13,1048,1774,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__kihlicix,swesmith/kayak__pypika.1c9646f0,kayak/pypika,bea9e508a3d08f0249775bf6775e923d110ce78a,python,lm_rewrite,lm_rewrite,llm,1,2,1059,1562,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__kyb8lobh,swesmith/kayak__pypika.1c9646f0,kayak/pypika,905f55d603300c868fe5da3cb24cc0acf7c06ceb,python,lm_rewrite,lm_rewrite,llm,1,9,1052,1361,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__ol3rhmbv,swesmith/kayak__pypika.1c9646f0,kayak/pypika,93ae000efb20ef0e0dd630f606d7ae429b03c8b7,python,lm_rewrite,lm_rewrite,llm,1,1,1060,2048,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__qw5j6bj2,swesmith/kayak__pypika.1c9646f0,kayak/pypika,c4b51046f9611a668decb9e0c28394887a07e09b,python,lm_rewrite,lm_rewrite,llm,1,3,1058,1184,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__riy1t4hr,swesmith/kayak__pypika.1c9646f0,kayak/pypika,bef673870bb82bda95fa02e4dd81c21b523fb95a,python,lm_rewrite,lm_rewrite,llm,1,132,929,2245,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__scttputu,swesmith/kayak__pypika.1c9646f0,kayak/pypika,cb5e97be821cf81a053b28000d9337b2e3fdf633,python,lm_rewrite,lm_rewrite,llm,1,4,1057,2513,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__smd434x6,swesmith/kayak__pypika.1c9646f0,kayak/pypika,e7007fc2c29f86ad61e01595d4a76c79ba493418,python,lm_rewrite,lm_rewrite,llm,1,8,1053,1922,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__toclgqap,swesmith/kayak__pypika.1c9646f0,kayak/pypika,7a44c21fd88dbf2ed6080deaa0512862ed5417f6,python,lm_rewrite,lm_rewrite,llm,1,4,1057,1993,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__v8g1lwrw,swesmith/kayak__pypika.1c9646f0,kayak/pypika,4a9a765a21c209c35ab8283c9817d4bbac72af06,python,lm_rewrite,lm_rewrite,llm,1,4,1057,1173,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__wxdcdolo,swesmith/kayak__pypika.1c9646f0,kayak/pypika,1fe154aa27a007ccd285974471a4b251bdfd28d7,python,lm_rewrite,lm_rewrite,llm,1,3,1058,1230,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__x1l7vmxq,swesmith/kayak__pypika.1c9646f0,kayak/pypika,cc228ed522df96bc04e898528166e4b243b2304b,python,lm_rewrite,lm_rewrite,llm,1,2,1059,1403,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__xyarbbsa,swesmith/kayak__pypika.1c9646f0,kayak/pypika,aed70169f79d3f9bf193c5af378b1efb5984512c,python,lm_rewrite,lm_rewrite,llm,1,1,1060,1103,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__ytvheyis,swesmith/kayak__pypika.1c9646f0,kayak/pypika,52efce8daf6615ddc5b772a5bc1fa6474de52e18,python,lm_rewrite,lm_rewrite,llm,1,2,1059,1005,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.lm_rewrite__z28zlqjw,swesmith/kayak__pypika.1c9646f0,kayak/pypika,673ac967b71024faf25a543a546abdd91ab8823f,python,lm_rewrite,lm_rewrite,llm,1,2,1059,1540,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.pr_707,swesmith/kayak__pypika.1c9646f0,kayak/pypika,a0d32abdd5a5fb3806a02dfe9aba6a91e3dcf59e,python,pr_mirror,pr_707,mirror,1,6,1055,1986,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.pr_765,swesmith/kayak__pypika.1c9646f0,kayak/pypika,ee01b0bac8ff4412f7c0f0b5ca19bbce9d62cd23,python,pr_mirror,pr_765,mirror,1,3,1058,3131,swesmith.x86_64.kayak__pypika.1c9646f0
kayak__pypika.1c9646f0.pr_782,swesmith/kayak__pypika.1c9646f0,kayak/pypika,b341ec6efb8cce1d2edef73e54d9eeaeac1de481,python,pr_mirror,pr_782,mirror,1,3,1058,851,swesmith.x86_64.kayak__pypika.1c9646f0
keleshev__schema.24a30457.func_pm_ctrl_shuffle__t2num235,swesmith/keleshev__schema.24a30457,keleshev/schema,2852d7139a13326c6b3425d35fad2be59d31612d,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,1,115,435,swesmith.x86_64.keleshev__schema.24a30457
keleshev__schema.24a30457.lm_rewrite__1voqtjgr,swesmith/keleshev__schema.24a30457,keleshev/schema,0a578de3864dafc2ab7a5fbf13d9b30cb29d58da,python,lm_rewrite,lm_rewrite,llm,1,4,112,1391,swesmith.x86_64.keleshev__schema.24a30457
keleshev__schema.24a30457.lm_rewrite__dj8ak5s7,swesmith/keleshev__schema.24a30457,keleshev/schema,b6aeec7ef95c9212537401cb3fc7597f0b4880ca,python,lm_rewrite,lm_rewrite,llm,1,2,114,1439,swesmith.x86_64.keleshev__schema.24a30457
keleshev__schema.24a30457.lm_rewrite__hl4r2b38,swesmith/keleshev__schema.24a30457,keleshev/schema,b6775114dc17228a7aa215f950f02f0069d8756d,python,lm_rewrite,lm_rewrite,llm,1,9,107,1509,swesmith.x86_64.keleshev__schema.24a30457
keleshev__schema.24a30457.lm_rewrite__n1lxtqoc,swesmith/keleshev__schema.24a30457,keleshev/schema,d8374f5bc99760d7ce79fe4fe020ba6435028cc8,python,lm_rewrite,lm_rewrite,llm,1,3,113,1805,swesmith.x86_64.keleshev__schema.24a30457
keleshev__schema.24a30457.pr_331,swesmith/keleshev__schema.24a30457,keleshev/schema,88c7f350a25d7baba289f17aa147374aec8ce67b,python,pr_mirror,pr_331,mirror,1,1,115,2003,swesmith.x86_64.keleshev__schema.24a30457
kurtmckee__feedparser.cad965a3.combine_file__t2w2qaat,swesmith/kurtmckee__feedparser.cad965a3,kurtmckee/feedparser,d5a066b33756d204f0949bf900ae28130ba6df13,python,combine_file,combine_file,combine,1,14,4215,2511,swesmith.x86_64.kurtmckee__feedparser.cad965a3
kurtmckee__feedparser.cad965a3.func_pm_class_rm_base__m7wme09l,swesmith/kurtmckee__feedparser.cad965a3,kurtmckee/feedparser,e7e87c45d071b444c11280180867709af2e233e0,python,func_pm_class_rm_base,func_pm_class_rm_base,procedural,1,4139,90,588,swesmith.x86_64.kurtmckee__feedparser.cad965a3
kurtmckee__feedparser.cad965a3.func_pm_ctrl_invert_if__ymtpq9kb,swesmith/kurtmckee__feedparser.cad965a3,kurtmckee/feedparser,77d3248e5d3b6f6435e99106942e2561e876c544,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,4162,67,1361,swesmith.x86_64.kurtmckee__feedparser.cad965a3
kurtmckee__feedparser.cad965a3.func_pm_ctrl_shuffle__l5meuznm,swesmith/kurtmckee__feedparser.cad965a3,kurtmckee/feedparser,b6d5fa3716425686804a876914559d74f6da9c69,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,726,3503,706,swesmith.x86_64.kurtmckee__feedparser.cad965a3
